X,Y,FID,GISDBID,Mode,Route,Direction,Stop_Code,Stop,Lat,Lon,Sign_Up,Weekday_On,Weekday_Of,Saturday_O,Saturday_1,Sunday_Ons,Sunday_Off
-75.317123,39.948944,12769,11115057W,Bus,111,Westbound,15057,State Rd & Stanbridge Rd,39.948944,-75.317123,Fall 2023,1,10,1,4,0,2
-75.324035,39.946319,12770,11118977W,Bus,111,Westbound,18977,State Rd & Township Line Rd - MBNS,39.946319,-75.324035,Fall 2023,0,13,0,12,1,10
-75.30072,39.954616,12771,11113435W,Bus,111,Westbound,13435,State Rd & Turner Av,39.954616,-75.30072,Fall 2023,1,6,0,1,0,2
-75.270652,39.963703,12772,11118975W,Bus,111,Westbound,18975,State Rd & West Chester Pike - FS,39.963703,-75.270652,Fall 2023,24,10,6,3,8,2
-75.333534,39.942428,12773,11113441W,Bus,111,Westbound,13441,State Rd & Weymouth Rd - FS,39.942428,-75.333534,Fall 2023,3,2,0,2,2,1
-75.289497,39.958808,12774,11118976W,Bus,111,Westbound,18976,State Rd & Windermere Av - MBFS,39.958808,-75.289497,Fall 2023,2,11,3,0,2,1
-75.460052,39.901657,12775,11132632W,Bus,111,Westbound,32632,Wawa Railroad Station,39.901657,-75.460052,Fall 2023,2,2,0,2,0,0
-75.263183,39.962619,12776,11118639W,Bus,111,Westbound,18639,West Chester Pk & Brief Av,39.962619,-75.263183,Fall 2023,11,0,1,0,1,0
-75.265716,39.963294,12777,11118640W,Bus,111,Westbound,18640,West Chester Pk & College Av,39.963294,-75.265716,Fall 2023,10,1,4,0,3,1
-75.267799,39.96368,12778,11118641W,Bus,111,Westbound,18641,West Chester Pk & Golf Rd,39.96368,-75.267799,Fall 2023,4,15,4,6,3,2
-75.549148,39.883914,12779,11115092W,Bus,111,Westbound,15092,Wilmington Pk & Brandywine Dr - FS,39.883914,-75.549148,Fall 2023,2,4,0,2,1,0
-75.259681,39.962169,12780,11215497E,Bus,112,Eastbound,15497,69th St Transportation Center West Terminal,39.962169,-75.259681,Fall 2023,0,299,2,69,0,0
-75.393569,39.96775,12781,1122168E,Bus,112,Eastbound,2168,Delaware County Community College,39.96775,-75.393569,Fall 2023,155,0,4,0,0,0
-75.385993,39.978343,12782,11229864E,Bus,112,Eastbound,29864,Media Line & Eastburn Av,39.978343,-75.385993,Fall 2023,0,0,0,0,0,0
-75.39183,39.9734,12783,11229860E,Bus,112,Eastbound,29860,Media Line Rd & Dogwood Ln - FS,39.9734,-75.39183,Fall 2023,1,0,0,0,0,0
-75.395423,39.969768,12784,11229859E,Bus,112,Eastbound,29859,Media Line Rd & Drew Cir,39.969768,-75.395423,Fall 2023,2,0,0,0,0,0
-75.390518,39.975097,12785,11229861E,Bus,112,Eastbound,29861,Media Line Rd & Heather Rd,39.975097,-75.390518,Fall 2023,0,0,1,0,0,0
-75.384559,39.979316,12786,11231180E,Bus,112,Eastbound,31180,Media Line Rd & Highland Av,39.979316,-75.384559,Fall 2023,1,0,0,0,0,0
-75.388839,39.97628,12787,11229862E,Bus,112,Eastbound,29862,Media Line Rd & Malley St,39.97628,-75.388839,Fall 2023,1,0,2,0,0,0
-75.381256,39.981651,12788,11229867E,Bus,112,Eastbound,29867,Media Line Rd & Mark Ter - FS,39.981651,-75.381256,Fall 2023,1,0,0,0,0,0
-75.38713,39.977519,12789,11229863E,Bus,112,Eastbound,29863,Media Line Rd & Old Cedar Grove Rd - FS,39.977519,-75.38713,Fall 2023,3,0,1,0,0,0
-75.382667,39.980663,12790,11229866E,Bus,112,Eastbound,29866,Media Line Rd & Pennview Av - FS,39.980663,-75.382667,Fall 2023,0,0,0,0,0,0
-75.378242,39.983718,12791,11219489E,Bus,112,Eastbound,19489,Media Line Rd & West Chester Pk,39.983718,-75.378242,Fall 2023,4,0,2,0,0,0
-75.357002,39.981067,12792,11218803E,Bus,112,Eastbound,18803,West Chester Pk & Berkley Rd,39.981067,-75.357002,Fall 2023,11,0,6,0,0,0
-75.290954,39.967704,12793,11218819E,Bus,112,Eastbound,18819,West Chester Pk & Brighton Av - FS,39.967704,-75.290954,Fall 2023,10,1,3,0,0,0
-75.276313,39.964958,12794,11218825E,Bus,112,Eastbound,18825,West Chester Pk & Carol Blvd - FS,39.964958,-75.276313,Fall 2023,9,7,2,0,0,0
-75.278511,39.965351,12795,11218824E,Bus,112,Eastbound,18824,West Chester Pk & Cedar Ln - FS,39.965351,-75.278511,Fall 2023,8,1,2,2,0,0
-75.284965,39.966575,12796,11218821E,Bus,112,Eastbound,18821,West Chester Pk & Cloverdale Av,39.966575,-75.284965,Fall 2023,8,7,1,1,0,0
-75.265937,39.963088,12797,11218830E,Bus,112,Eastbound,18830,West Chester Pk & College Av,39.963088,-75.265937,Fall 2023,4,6,1,3,0,0
-75.296455,39.968738,12798,1122202E,Bus,112,Eastbound,2202,West Chester Pk & Darby Rd - FS,39.968738,-75.296455,Fall 2023,0,1,1,0,0,0
-75.298263,39.969097,12799,11218817E,Bus,112,Eastbound,18817,West Chester Pk & Darby Rd - MBNS,39.969097,-75.298263,Fall 2023,13,4,6,2,0,0
-75.319137,39.972812,12800,1121998E,Bus,112,Eastbound,1998,West Chester Pk & Eagle Rd - FS,39.972812,-75.319137,Fall 2023,15,3,7,1,0,0
-75.353996,39.98059,12801,11218804E,Bus,112,Eastbound,18804,West Chester Pk & Edgewood Rd,39.98059,-75.353996,Fall 2023,0,0,0,0,0,0
-75.268051,39.963474,12802,11218829E,Bus,112,Eastbound,18829,West Chester Pk & Elm Av,39.963474,-75.268051,Fall 2023,5,9,2,2,0,0
-75.30204,39.969867,12803,11218816E,Bus,112,Eastbound,18816,West Chester Pk & Gilmore Rd - FS,39.969867,-75.30204,Fall 2023,2,2,1,0,0,0
-75.327522,39.974327,12804,11218808E,Bus,112,Eastbound,18808,West Chester Pk & Glen Gary Dr,39.974327,-75.327522,Fall 2023,0,5,0,0,0,0
-75.322471,39.973396,12805,11218810E,Bus,112,Eastbound,18810,West Chester Pk & Glendale Rd,39.973396,-75.322471,Fall 2023,8,4,1,0,0,0
-75.370109,39.982959,12806,11218800E,Bus,112,Eastbound,18800,West Chester Pk & Hawthorne Rd,39.982959,-75.370109,Fall 2023,3,2,1,0,0,0
-75.325088,39.97385,12807,11218809E,Bus,112,Eastbound,18809,West Chester Pk & Ivy Rock Ln,39.97385,-75.325088,Fall 2023,1,1,0,0,0,0
-75.272117,39.964202,12808,11218827E,Bus,112,Eastbound,18827,West Chester Pk & Kenmore Rd,39.964202,-75.272117,Fall 2023,3,3,0,0,0,0
-75.372581,39.983329,12809,11218799E,Bus,112,Eastbound,18799,West Chester Pk & Latches Ln,39.983329,-75.372581,Fall 2023,11,0,2,0,0,0
-75.372085,39.983257,12810,11232421E,Bus,112,Eastbound,32421,West Chester Pk & Latches Ln - FS,39.983257,-75.372085,Fall 2023,0,0,0,0,0,0
-75.33377,39.97657,12811,1122200E,Bus,112,Eastbound,2200,West Chester Pk & Lawrence Rd - MBFS,39.97657,-75.33377,Fall 2023,12,3,3,0,0,0
-75.288848,39.967304,12812,11218820E,Bus,112,Eastbound,18820,West Chester Pk & Linden Av - FS,39.967304,-75.288848,Fall 2023,10,6,4,0,0,0
-75.365074,39.98225,12813,11218802E,Bus,112,Eastbound,18802,West Chester Pk & Malin Rd,39.98225,-75.365074,Fall 2023,12,0,2,0,0,0
-75.313301,39.971801,12814,11218813E,Bus,112,Eastbound,18813,West Chester Pk & Manoa Rd - FS,39.971801,-75.313301,Fall 2023,4,2,2,0,0,0
-75.346855,39.979499,12815,11218806E,Bus,112,Eastbound,18806,West Chester Pk & New Ardmore Av,39.979499,-75.346855,Fall 2023,13,1,4,0,0,0
-75.280403,39.965705,12816,11218823E,Bus,112,Eastbound,18823,West Chester Pk & Park Av,39.965705,-75.280403,Fall 2023,13,9,4,2,0,0
-75.274475,39.964637,12817,11218826E,Bus,112,Eastbound,18826,West Chester Pk & Pennock Av,39.964637,-75.274475,Fall 2023,7,7,3,2,0,0
-75.31665,39.972393,12818,11218812E,Bus,112,Eastbound,18812,West Chester Pk & Pinzon Av - FS,39.972393,-75.31665,Fall 2023,1,1,0,0,0,0
-75.34996,39.979991,12819,11218805E,Bus,112,Eastbound,18805,West Chester Pk & Raymond Rd,39.979991,-75.34996,Fall 2023,1,1,1,0,0,0
-75.367713,39.982635,12820,11218801E,Bus,112,Eastbound,18801,West Chester Pk & Rittenhouse Rd,39.982635,-75.367713,Fall 2023,0,0,1,0,0,0
-75.33139,39.975841,12821,11218807E,Bus,112,Eastbound,18807,West Chester Pk & Robinson Av,39.975841,-75.33139,Fall 2023,0,0,0,0,0,0
-75.282669,39.966144,12822,11218822E,Bus,112,Eastbound,18822,West Chester Pk & S Lynn Blvd,39.966144,-75.282669,Fall 2023,6,3,1,0,0,0
-75.36071,39.981624,12823,1121996E,Bus,112,Eastbound,1996,West Chester Pk & Sproul Rd - FS,39.981624,-75.36071,Fall 2023,18,0,13,0,0,0
-75.269569,39.963745,12824,11218828E,Bus,112,Eastbound,18828,West Chester Pk & State Rd - FS at Berbro Av,39.963745,-75.269569,Fall 2023,14,10,1,0,0,0
-75.304244,39.970272,12825,11218815E,Bus,112,Eastbound,18815,West Chester Pk & Steel Rd,39.970272,-75.304244,Fall 2023,1,0,1,0,0,0
-75.294395,39.968345,12826,11218818E,Bus,112,Eastbound,18818,West Chester Pk & Township Line - FS,39.968345,-75.294395,Fall 2023,9,2,2,2,0,0
-75.317672,39.97256,12827,11218811E,Bus,112,Eastbound,18811,West Chester Pk & Washington Av,39.97256,-75.317672,Fall 2023,5,0,1,0,0,0
-75.309799,39.971199,12828,11218814E,Bus,112,Eastbound,18814,West Chester Pk & Westwood Park - 1 FS,39.971199,-75.309799,Fall 2023,1,0,0,0,0,0
-75.305793,39.970516,12829,11230480E,Bus,112,Eastbound,30480,West Chester Pk & Westwood Park - 2 FS,39.970516,-75.305793,Fall 2023,3,1,1,1,0,0
-75.259681,39.962169,12830,11215497W,Bus,112,Westbound,15497,69th St Transportation Center West Terminal,39.962169,-75.259681,Fall 2023,309,0,83,0,0,0
-75.393569,39.96775,12831,1122168W,Bus,112,Westbound,2168,Delaware County Community College,39.96775,-75.393569,Fall 2023,18,147,8,5,0,0
-75.392028,39.973293,12832,11231872W,Bus,112,Westbound,31872,Media Line Rd & Dogwood Ln,39.973293,-75.392028,Fall 2023,0,1,0,0,0,0
-75.394989,39.970333,12833,11229858W,Bus,112,Westbound,29858,Media Line Rd & Drew Cir,39.970333,-75.394989,Fall 2023,9,2,4,0,0,0
-75.385795,39.978672,12834,11229853W,Bus,112,Westbound,29853,Media Line Rd & Eastburn Av - FS,39.978672,-75.385795,Fall 2023,0,0,0,0,0,0
-75.390571,39.975257,12835,11229856W,Bus,112,Westbound,29856,Media Line Rd & Heather Rd,39.975257,-75.390571,Fall 2023,1,0,0,0,0,0
-75.3843,39.979698,12836,11229852W,Bus,112,Westbound,29852,Media Line Rd & Highland Av,39.979698,-75.3843,Fall 2023,0,3,0,1,0,0
-75.380767,39.982151,12837,11229850W,Bus,112,Westbound,29850,Media Line Rd & Larchmont Cir,39.982151,-75.380767,Fall 2023,2,2,0,0,0,0
-75.388679,39.976593,12838,11229855W,Bus,112,Westbound,29855,Media Line Rd & Malley St,39.976593,-75.388679,Fall 2023,0,1,1,1,0,0
-75.387306,39.977558,12839,11229854W,Bus,112,Westbound,29854,Media Line Rd & Old Cedar Grove Rd,39.977558,-75.387306,Fall 2023,0,2,1,1,0,0
-75.378654,39.983646,12840,11219488W,Bus,112,Westbound,19488,Media Line Rd & West Chester Pk - FS,39.983646,-75.378654,Fall 2023,1,8,0,5,0,0
-75.37387,39.983806,12841,11218671W,Bus,112,Westbound,18671,West Chester Pk & Ann Rd,39.983806,-75.37387,Fall 2023,0,8,1,5,0,0
-75.270622,39.964199,12842,11218642W,Bus,112,Westbound,18642,West Chester Pk & Ardsley Rd - FS,39.964199,-75.270622,Fall 2023,9,7,1,2,0,0
-75.263183,39.962619,12843,11218639W,Bus,112,Westbound,18639,West Chester Pk & Brief Av,39.962619,-75.263183,Fall 2023,9,0,5,0,0,0
-75.291297,39.96807,12844,11218649W,Bus,112,Westbound,18649,West Chester Pk & Brighton Av - FS,39.96807,-75.291297,Fall 2023,1,9,1,2,0,0
-75.276275,39.965244,12845,1121968W,Bus,112,Westbound,1968,West Chester Pk & Carol Blvd,39.965244,-75.276275,Fall 2023,3,12,1,3,0,0
-75.356819,39.981372,12846,11218667W,Bus,112,Westbound,18667,West Chester Pk & Church Rd,39.981372,-75.356819,Fall 2023,1,7,0,4,0,0
-75.284706,39.966815,12847,11218647W,Bus,112,Westbound,18647,West Chester Pk & Cloverdale Rd,39.966815,-75.284706,Fall 2023,3,8,0,0,0,0
-75.265716,39.963294,12848,11218640W,Bus,112,Westbound,18640,West Chester Pk & College Av,39.963294,-75.265716,Fall 2023,4,3,3,1,0,0
-75.296844,39.969131,12849,1122197W,Bus,112,Westbound,2197,West Chester Pk & Darby Rd,39.969131,-75.296844,Fall 2023,0,3,0,3,0,0
-75.367362,39.982887,12850,11218669W,Bus,112,Westbound,18669,West Chester Pk & E Garden Rd - FS,39.982887,-75.367362,Fall 2023,0,0,0,1,0,0
-75.319992,39.973281,12851,1121983W,Bus,112,Westbound,1983,West Chester Pk & Eagle Rd - FS,39.973281,-75.319992,Fall 2023,5,17,1,7,0,0
-75.35379,39.980907,12852,11218666W,Bus,112,Westbound,18666,West Chester Pk & Edgewood Rd - FS,39.980907,-75.35379,Fall 2023,0,0,0,0,0,0
-75.302719,39.970287,12853,11218653W,Bus,112,Westbound,18653,West Chester Pk & Gilmore Rd - FS,39.970287,-75.302719,Fall 2023,2,5,0,2,0,0
-75.327049,39.974552,12854,11218661W,Bus,112,Westbound,18661,West Chester Pk & Glen Gary Dr,39.974552,-75.327049,Fall 2023,0,0,0,0,0,0
-75.32228,39.973686,12855,11218659W,Bus,112,Westbound,18659,West Chester Pk & Glendale Rd - FS,39.973686,-75.32228,Fall 2023,2,3,0,2,0,0
-75.267799,39.96368,12856,11218641W,Bus,112,Westbound,18641,West Chester Pk & Golf Rd,39.96368,-75.267799,Fall 2023,10,7,2,2,0,0
-75.369758,39.983226,12857,11218670W,Bus,112,Westbound,18670,West Chester Pk & James Rd,39.983226,-75.369758,Fall 2023,1,2,0,1,0,0
-75.271873,39.964435,12858,11218643W,Bus,112,Westbound,18643,West Chester Pk & Kenmore Rd,39.964435,-75.271873,Fall 2023,2,5,0,0,0,0
-75.372085,39.983257,12859,11232421W,Bus,112,Westbound,32421,West Chester Pk & Latches Ln - FS,39.983257,-75.372085,Fall 2023,0,0,0,1,0,0
-75.334281,39.977001,12860,1122199W,Bus,112,Westbound,2199,West Chester Pk & Lawrence Rd,39.977001,-75.334281,Fall 2023,2,5,0,4,0,0
-75.288909,39.967617,12861,11218648W,Bus,112,Westbound,18648,West Chester Pk & Linden Av,39.967617,-75.288909,Fall 2023,6,14,3,4,0,0
-75.365211,39.982601,12862,11218668W,Bus,112,Westbound,18668,West Chester Pk & Malin Rd - FS,39.982601,-75.365211,Fall 2023,0,10,0,0,0,0
-75.313529,39.972164,12863,11218656W,Bus,112,Westbound,18656,West Chester Pk & Manoa Rd - FS,39.972164,-75.313529,Fall 2023,1,5,0,2,0,0
-75.346725,39.979804,12864,11218664W,Bus,112,Westbound,18664,West Chester Pk & New Ardmore Av - FS,39.979804,-75.346725,Fall 2023,1,6,0,6,0,0
-75.331886,39.976348,12865,11218663W,Bus,112,Westbound,18663,West Chester Pk & Old W Chester Pk,39.976348,-75.331886,Fall 2023,1,11,0,4,0,0
-75.274528,39.964927,12866,11218644W,Bus,112,Westbound,18644,West Chester Pk & Pennock Av - FS,39.964927,-75.274528,Fall 2023,5,13,3,8,0,0
-75.349678,39.980297,12867,11218665W,Bus,112,Westbound,18665,West Chester Pk & Raymond Rd - FS,39.980297,-75.349678,Fall 2023,2,3,0,0,0,0
-75.330619,39.975849,12868,11218662W,Bus,112,Westbound,18662,West Chester Pk & Robinson Av,39.975849,-75.330619,Fall 2023,0,1,0,0,0,0
-75.28276,39.966457,12869,11218646W,Bus,112,Westbound,18646,West Chester Pk & S Lynn Blvd - MBFS,39.966457,-75.28276,Fall 2023,4,8,1,4,0,0
-75.279098,39.965755,12870,11218651W,Bus,112,Westbound,18651,West Chester Pk & Saint Laurence Rd,39.965755,-75.279098,Fall 2023,11,23,1,5,0,0
-75.361755,39.982124,12871,1121985W,Bus,112,Westbound,1985,West Chester Pk & Sproul Rd - FS,39.982124,-75.361755,Fall 2023,2,19,0,14,0,0
-75.325599,39.974254,12872,11218660W,Bus,112,Westbound,18660,West Chester Pk & Stanton Rd,39.974254,-75.325599,Fall 2023,0,0,0,1,0,0
-75.309761,39.9715,12873,11218655W,Bus,112,Westbound,18655,West Chester Pk & Sycamore Rd,39.9715,-75.309761,Fall 2023,2,3,0,1,0,0
-75.29467,39.968727,12874,11218650W,Bus,112,Westbound,18650,West Chester Pk & Township Line Rd - FS,39.968727,-75.29467,Fall 2023,1,4,0,3,0,0
-75.299415,39.969623,12875,11218652W,Bus,112,Westbound,18652,West Chester Pk & Vernon Rd - MBNS,39.969623,-75.299415,Fall 2023,2,14,2,2,0,0
-75.317939,39.972911,12876,11218657W,Bus,112,Westbound,18657,West Chester Pk & Washington Av - FS,39.972911,-75.317939,Fall 2023,0,10,0,6,0,0
-75.305809,39.970836,12877,11218654W,Bus,112,Westbound,18654,West Chester Pk & Westwood Ln - FS,39.970836,-75.305809,Fall 2023,0,2,0,1,0,0
-75.375282,39.839973,12878,11331531E,Bus,113,Eastbound,31531,3rd St & Broomall St,39.839973,-75.375282,Fall 2023,17,1,4,0,6,1
-75.378318,39.83839,12879,11320271E,Bus,113,Eastbound,20271,3rd St & Central Av,39.83839,-75.378318,Fall 2023,7,4,7,2,5,4
-75.363571,39.844455,12880,11320280E,Bus,113,Eastbound,20280,3rd St & Concord Av,39.844455,-75.363571,Fall 2023,2,0,2,1,1,1
-75.356834,39.847969,12881,11330382E,Bus,113,Eastbound,30382,3rd St & Crosby St,39.847969,-75.356834,Fall 2023,2,0,3,0,0,0
-75.384628,39.835048,12882,11326470E,Bus,113,Eastbound,26470,3rd St & Engle St,39.835048,-75.384628,Fall 2023,0,0,6,1,1,0
-75.380447,39.837223,12883,11330381E,Bus,113,Eastbound,30381,3rd St & Flower St,39.837223,-75.380447,Fall 2023,0,0,3,0,1,0
-75.364715,39.844001,12884,11332290E,Bus,113,Eastbound,32290,3rd St & Franklin St,39.844001,-75.364715,Fall 2023,5,0,2,0,0,1
-75.36589,39.843631,12885,11330357E,Bus,113,Eastbound,30357,3rd St & Fulton St,39.843631,-75.36589,Fall 2023,3,4,2,1,1,2
-75.389953,39.832248,12886,11331050E,Bus,113,Eastbound,31050,3rd St & Hayes St,39.832248,-75.389953,Fall 2023,0,0,2,0,6,2
-75.38359,39.835636,12887,11331919E,Bus,113,Eastbound,31919,3rd St & Jeffrey St,39.835636,-75.38359,Fall 2023,0,0,1,2,4,1
-75.368324,39.842929,12888,11320277E,Bus,113,Eastbound,20277,3rd St & Kerlin St,39.842929,-75.368324,Fall 2023,3,5,4,3,7,4
-75.37429,39.840503,12889,11320274E,Bus,113,Eastbound,20274,3rd St & Lamokin St,39.840503,-75.37429,Fall 2023,5,0,2,0,0,0
-75.372253,39.841541,12890,11320275E,Bus,113,Eastbound,20275,3rd St & Lloyd St,39.841541,-75.372253,Fall 2023,7,1,5,1,3,0
-75.355491,39.849197,12891,11324873E,Bus,113,Eastbound,24873,3rd St & Madison St,39.849197,-75.355491,Fall 2023,2,0,0,0,0,0
-75.386795,39.833969,12892,11331918E,Bus,113,Eastbound,31918,3rd St & Palmer St,39.833969,-75.386795,Fall 2023,0,0,2,0,3,0
-75.367118,39.84325,12893,11332289E,Bus,113,Eastbound,32289,3rd St & Parker St,39.84325,-75.367118,Fall 2023,1,0,0,0,0,0
-75.373321,39.840995,12894,11329923E,Bus,113,Eastbound,29923,3rd St & Pennell St,39.840995,-75.373321,Fall 2023,8,2,7,2,7,0
-75.371261,39.842113,12895,11331674E,Bus,113,Eastbound,31674,3rd St & Pusey St,39.842113,-75.371261,Fall 2023,10,3,4,1,5,1
-75.37725,39.838893,12896,11320272E,Bus,113,Eastbound,20272,3rd St & Tilghman St,39.838893,-75.37725,Fall 2023,10,1,7,1,6,0
-75.385757,39.834503,12897,11326469E,Bus,113,Eastbound,26469,3rd St & Townsend St,39.834503,-75.385757,Fall 2023,0,0,0,0,0,0
-75.369918,39.842521,12898,11331151E,Bus,113,Eastbound,31151,3rd St & Ulrich St,39.842521,-75.369918,Fall 2023,2,0,0,0,0,0
-75.387847,39.833415,12899,11331051E,Bus,113,Eastbound,31051,3rd St & Ward St,39.833415,-75.387847,Fall 2023,0,0,0,1,1,0
-75.388931,39.832855,12900,11331917E,Bus,113,Eastbound,31917,3rd St & Wilson St,39.832855,-75.388931,Fall 2023,0,0,1,0,0,0
-75.382545,39.836193,12901,11326472E,Bus,113,Eastbound,26472,3rd St & Yarnall St,39.836193,-75.382545,Fall 2023,1,0,1,0,3,0
-75.354576,39.850231,12902,11324874E,Bus,113,Eastbound,24874,4th St & Upland St,39.850231,-75.354576,Fall 2023,0,0,0,0,1,0
-75.358406,39.848011,12903,11324871E,Bus,113,Eastbound,24871,4th St & Welsh St,39.848011,-75.358406,Fall 2023,4,0,8,2,6,0
-75.397964,39.834194,12904,11325021E,Bus,113,Eastbound,25021,9th St & Booth St,39.834194,-75.397964,Fall 2023,14,0,12,1,7,1
-75.405952,39.830879,12905,11325017E,Bus,113,Eastbound,25017,9th St & Chestnut St - FS,39.830879,-75.405952,Fall 2023,3,1,1,1,2,0
-75.396881,39.834827,12906,11325022E,Bus,113,Eastbound,25022,9th St & Harwick St,39.834827,-75.396881,Fall 2023,3,1,1,3,1,0
-75.395133,39.835784,12907,1132113E,Bus,113,Eastbound,2113,9th St & Highland Av,39.835784,-75.395133,Fall 2023,26,10,13,9,17,4
-75.404121,39.831626,12908,11325018E,Bus,113,Eastbound,25018,9th St & Langley Av - FS,39.831626,-75.404121,Fall 2023,3,0,1,1,3,0
-75.401451,39.832752,12909,11325023E,Bus,113,Eastbound,25023,9th St & Meadow Ln,39.832752,-75.401451,Fall 2023,5,3,4,2,1,1
-75.402656,39.832267,12910,11325019E,Bus,113,Eastbound,25019,9th St & Sunset St,39.832267,-75.402656,Fall 2023,1,1,1,0,1,0
-75.399261,39.833599,12911,11325020E,Bus,113,Eastbound,25020,9th St & Trainer St,39.833599,-75.399261,Fall 2023,19,10,10,5,9,4
-75.258255,39.958774,12912,11319611E,Bus,113,Eastbound,19611,69th St & Chestnut St,39.958774,-75.258255,Fall 2023,14,65,2,48,3,33
-75.258819,39.961029,12913,11319612E,Bus,113,Eastbound,19612,69th St & Ludlow St,39.961029,-75.258819,Fall 2023,30,615,11,366,7,272
-75.25798,39.957695,12914,11329816E,Bus,113,Eastbound,29816,69th St & Sansom St,39.957695,-75.25798,Fall 2023,9,69,6,52,5,31
-75.257751,39.956661,12915,11319610E,Bus,113,Eastbound,19610,69th St & Walnut St - FS,39.956661,-75.257751,Fall 2023,7,45,6,30,5,30
-75.256408,39.952106,12916,11319723E,Bus,113,Eastbound,19723,69th St Blvd & Patterson Av,39.952106,-75.256408,Fall 2023,34,46,21,33,10,17
-75.257308,39.952911,12917,11319724E,Bus,113,Eastbound,19724,69th St Blvd & Patterson Av - MBFS,39.952911,-75.257308,Fall 2023,30,27,20,12,9,14
-75.254737,39.950675,12918,11319722E,Bus,113,Eastbound,19722,69th St Blvd & Ruskin Ln - FS,39.950675,-75.254737,Fall 2023,13,8,6,8,4,6
-75.258285,39.962078,12919,1131148E,Bus,113,Eastbound,1148,69th St Transportation Center South Terminal,39.962078,-75.258285,Fall 2023,54,394,20,295,14,246
-75.258506,39.954193,12920,1131146E,Bus,113,Eastbound,1146,69th Street Blvd & Marshall Rd - FS,39.954193,-75.258506,Fall 2023,45,24,34,17,24,15
-75.35997,39.849208,12921,11314785E,Bus,113,Eastbound,14785,Chester Transportation Center,39.849208,-75.35997,Fall 2023,207,173,126,79,92,38
-75.255645,39.944992,12922,11319719E,Bus,113,Eastbound,19719,Church Ln & Cleveland Av,39.944992,-75.255645,Fall 2023,5,7,7,5,3,6
-75.254623,39.94857,12923,11319720E,Bus,113,Eastbound,19720,Church Ln & Radbourne Rd,39.94857,-75.254623,Fall 2023,57,28,30,22,16,15
-75.254547,39.949668,12924,11319721E,Bus,113,Eastbound,19721,Church Ln & Walnut Park Dr,39.949668,-75.254547,Fall 2023,30,13,15,8,7,6
-75.26358,39.919105,12925,11330597E,Bus,113,Eastbound,30597,Darby Transportation Center - bus,39.919105,-75.26358,Fall 2023,342,185,215,143,151,107
-75.380233,39.83731,12926,11320269E,Bus,113,Eastbound,20269,Flower St & 3rd St,39.83731,-75.380233,Fall 2023,12,1,12,1,2,1
-75.377693,39.834465,12927,11320267E,Bus,113,Eastbound,20267,Flower St & Seaport Dr - FS,39.834465,-75.377693,Fall 2023,5,1,0,0,0,0
-75.350288,39.849575,12928,11320417E,Bus,113,Eastbound,20417,Harrah's Chester Casino,39.849575,-75.350288,Fall 2023,62,22,58,22,53,17
-75.390197,39.830791,12929,11320264E,Bus,113,Eastbound,20264,Highland Av & 2nd St,39.830791,-75.390197,Fall 2023,6,2,0,0,0,0
-75.391174,39.831848,12930,11331149E,Bus,113,Eastbound,31149,Highland Av & 3rd St,39.831848,-75.391174,Fall 2023,13,8,10,3,6,1
-75.392875,39.833793,12931,11325027E,Bus,113,Eastbound,25027,Highland Av & 6th St - MBFS,39.833793,-75.392875,Fall 2023,13,3,13,1,5,0
-75.394157,39.835067,12932,11325024E,Bus,113,Eastbound,25024,Highland Av & 7th St,39.835067,-75.394157,Fall 2023,7,0,2,2,4,1
-75.268608,39.928642,12933,11319784E,Bus,113,Eastbound,19784,Lansdowne Av & Baily Rd,39.928642,-75.268608,Fall 2023,10,2,6,4,4,1
-75.272155,39.938426,12934,1132043E,Bus,113,Eastbound,2043,Lansdowne Av & Baltimore Av - FS,39.938426,-75.272155,Fall 2023,30,55,18,46,15,32
